,p_ab_per,t,p_l,p_ab
171,0.05887853339062836,17.222911499512875,1,0.07544493857826212
172,0.027720229662217655,24.155673377344513,1,0.036711198151032624
173,0.01357096934371961,31.694347063637068,1,0.018217987037707467
174,0.006625568140518015,42.007937874609915,1,0.009072218285877351
175,0.005811173488294379,44.60316634176921,1,0.008024995146565515
176,0.005190841880297844,47.198394808928505,1,0.007244567211358811
177,0.00434931790944409,52.460188628108924,1,0.006245022577314231
178,0.004085614334896646,55.07415842087519,1,0.0059766866077175665
179,0.0038937029748614127,57.68812821364146,1,0.0058164418018218636
180,0.0037075247254131187,61.76410639879614,1,0.005758266394469577
181,0.0036487396415328757,64.6113710524538,1,0.005849667598062909
182,0.003637221562589999,67.45863570611147,1,0.006040205191957127
183,0.003674705052512489,70.8283426378957,1,0.006397081142259358
184,0.0037458621419534047,73.51188899537694,1,0.006786968798086844
185,0.003847659796611845,76.19543535285817,1,0.007278317031003783
186,0.003995382595686761,79.22090577061901,1,0.007968685212077543
187,0.004161261485751203,81.96244342564455,1,0.008728859280759043
188,0.004354674612050066,84.70398108067009,1,0.00963126201501462
189,0.004579404663893075,87.5163749373815,1,0.010721236355163855
190,0.004824220919990842,90.26740716488204,1,0.011962804616894277
191,0.005077285405424092,92.86096025118314,1,0.01331215302535038
192,0.005338870290776102,95.36669357378966,1,0.014803330686544911
193,0.005619971102060689,97.9454849260046,1,0.016549080444290133
194,0.005923441822005791,100.66623077174478,1,0.018643816649206765
195,0.006228328152370099,103.40334745888846,1,0.02104188619566926
196,0.006507836864416277,105.97464228968742,1,0.023608616123748285
197,0.00675376687091121,108.3809173405716,1,0.026328270525807905
198,0.006970954071606651,110.81092997866708,1,0.029399234493685207
199,0.007153574325757136,113.4315609981415,1,0.033122137025727964
200,0.007269905935143934,116.17923939190419,1,0.03756029141931353
201,0.007298783444424244,118.79636377312107,1,0.04236639854253715
202,0.007257275045193722,121.16171273466263,1,0.04719112791366745
203,0.007158715544416398,123.45013191894157,1,0.05240902042719646
204,0.007012646851754881,125.93698862231865,1,0.05882859590549451
205,0.006884393563015056,128.69687654834487,1,0.06690170707239257
206,0.0069503304348393306,131.46927266322135,1,0.07614049862314526
207,0.00736068721490131,133.98536892332507,1,0.08572933199799558
208,0.00811925126466509,136.38653958728167,1,0.09586754382027167
209,0.009133435231772614,139.0755029501214,1,0.10842966885264399
210,0.009903798272287765,142.2458273252918,1,0.12530470656859768
211,0.010018673099388455,144.89150743949045,1,0.141010866430691
212,0.009821433353559705,147.5371875536891,1,0.15811863013608543
213,0.009466350777846532,150.42535783701814,1,0.17847305666619803
214,0.009092745202738554,153.3817238572747,1,0.2012695524693494
215,0.008805482057866949,156.103363793385,1,0.2236224907417139
216,0.008612776589619347,158.578109820109,1,0.24496186528556682
217,0.00848130311037128,161.11927806335092,1,0.2675730079446321
218,0.008421525878923619,164.034511138639,1,0.29313376288752774
219,0.008480011455117358,167.25642971645829,1,0.32195263686078496
220,0.008653314851142145,169.94412645677872,1,0.34467564523498906
221,0.008941857403040952,172.63182319709915,1,0.3649862124427793
222,0.009434804119026122,175.74679024179287,1,0.3840845808621976
223,0.010224183054072022,179.2542533718807,1,0.3957636268377829
224,0.011148247360226772,182.2741604055861,1,0.3935142971074942
225,0.012321938519660033,185.29406743929147,1,0.37526471106884707
226,0.013990617666220551,188.72302335546797,1,0.3317677105876764
227,0.01632575088906851,192.55049741397045,1,0.25945756751078114
228,0.018863467484911516,195.931118432533,1,0.1887866105638928
229,0.021866874899930076,199.31173945109555,1,0.1274312059446749
230,0.025708260785580094,203.02233624631742,1,0.07851884506662635
231,0.030437525704771717,206.98237544207427,1,0.04599208495553012
232,0.03501481080702608,210.35528324484537,1,0.029506268838376176
233,0.0400599821670951,213.72819104761646,1,0.01942030370398197
234,0.04617810163394005,217.46929434817034,1,0.01271067064566043
235,0.05314260177644551,221.37593346524343,1,0.008635029507285508
236,0.05898911862557862,224.3579855560118,1,0.006764367267122629
237,0.0652109034412798,227.3400376467802,1,0.00560370680422719
238,0.07317004913862206,230.90855788433305,1,0.004891673466717523
239,0.08106683100731316,234.18485994004268,1,0.004687054818677097
240,0.0895429383019133,237.46116199575232,1,0.004688430382522386
241,0.0983869753343439,240.652761470475,1,0.004714482430188465
242,0.1070024221529603,243.5495072217286,1,0.004713553474423722
243,0.11543791514804273,246.21987495334125,1,0.004701729172269489
244,0.1243925127916288,248.9342799650627,1,0.004702157991161124
245,0.1344277205958824,251.87026540559046,1,0.004743055676440654
246,0.14497300985464912,254.8834318225935,1,0.004832651895694662
247,0.15377077092558705,257.31790210788853,1,0.004942901612371722
248,0.16244561965484705,259.7523723931836,1,0.005086818235726503
249,0.17201599009706808,262.57012898363234,1,0.005307732567945029
250,0.1805107724709697,265.2969797400921,1,0.005585865093347365
251,0.18773603709261616,268.0238304965519,1,0.005931863987670488
252,0.19300208269309818,270.6400333408065,1,0.006328413655477106
253,0.1960402482838849,273.068521924838,1,0.0067617163414723635
254,0.19683249322653698,275.4326046620667,1,0.007262587444221829
255,0.19502428668674554,277.91890591759443,1,0.007856693961701198
256,0.19012537119146633,280.5643703647172,1,0.008602132103628871
257,0.18286354033907112,283.17967306510127,1,0.009469218988661371
258,0.17548190493907687,285.57402101722295,1,0.01038199269939798
259,0.16988037647434953,287.816536863795,1,0.011372256321396004
260,0.1687145035995343,290.17398245497975,1,0.012567043385307617
261,0.17988400459609932,292.8545482440958,1,0.014128311982779116
262,0.21404723315903326,295.82367222994003,1,0.01616724370500318
263,0.2587753722856895,298.83035006710304,1,0.018611483106711554
264,0.28534168690051986,301.6531882525142,1,0.021232512906574696
265,0.2920015245802185,304.23997964400974,1,0.024052518811794633
266,0.2885659289179135,306.7570784569249,1,0.02717728524619256
267,0.28019960562361124,309.43857008047587,1,0.030954643518123215
268,0.2695611522402905,312.31529459428293,1,0.03561677845778846
269,0.25909880328367757,315.1471663470646,1,0.040699867856634694
270,0.2504405109421569,317.70192432605523,1,0.04595803006826915
271,0.2431203299612554,320.06917395740476,1,0.05138280023362493
272,0.2359312161383275,322.5647561342536,1,0.057744057986924384
273,0.22848947618084708,325.3849059285962,1,0.06582416615198389
274,0.22146706696619925,328.3300694664799,1,0.07536088315151293
275,0.2169799024458753,330.63328396130987,1,0.08345503509531892
276,0.21289451746608837,332.9364984561398,1,0.09264059627384884
277,0.2084751672418311,335.7201626511338,1,0.10495734039996575
278,0.20413661138800288,338.869038781234,1,0.12065915681822825
279,0.2020086743868527,341.13629019829267,1,0.13353432244908275
280,0.2002483696927557,343.40354161535134,1,0.14704458970393205
281,0.19859268470553645,346.27974376960634,1,0.16644479953889213
282,0.19775399304671878,349.2146505847889,1,0.18837336827795326
283,0.1978178313546674,352.14955739997146,1,0.21239770132217514
284,0.19892529946292908,354.8391492521629,1,0.23614684540215636
285,0.20090111576125377,357.29469341256186,1,0.2589877959318364
286,0.20374181981529896,359.84712165653434,1,0.2843464889745136
287,0.2080953624769514,362.79537491855183,1,0.3146306161157009
288,0.21429315839951377,366.0446704455921,1,0.3487659373108088
289,0.22093251001559275,368.74595462693617,1,0.3762212744560464
290,0.22861754280937294,371.44723880828025,1,0.40144503212649213
291,0.2386214045997405,374.59404146266377,1,0.42683430885453305
292,0.25081491107841863,378.1510685012067,1,0.4444983427304182
293,0.26157985974223197,381.16628538857617,1,0.4442616882887623
294,0.27158911398235264,384.18150227594566,1,0.42365567068432436
295,0.28044926622468686,387.6279038782247,1,0.3696918256822825
296,0.2845000334108404,391.47150840832154,1,0.2778388250652635
297,0.2809195023331365,394.81635554229973,1,0.19222137472483136
298,0.26860645132757144,398.1612026762779,1,0.12190505554678366
299,0.2437100476121313,401.9014485033041,1,0.06942993649345065
300,0.2055956404231101,405.98614793904295,1,0.03735202360762236
301,0.1690725121245945,409.46784576737065,1,0.02258970345833193
302,0.13356667070537204,412.94954359569834,1,0.014187644361005638
303,0.09954206037709992,416.81076806094615,1,0.008944282243930053
304,0.07189836544965095,420.8626121299781,1,0.005862380763444726
305,0.056149541756316125,423.9838450593244,1,0.004421312019461838
306,0.044253515859748904,427.10507798867064,1,0.0034560175868235464
307,0.03398176290093789,430.82838712894363,1,0.002694602016900186
308,0.02734585586115504,434.2556835676906,1,0.0022337408560243886
309,0.022633633402914688,437.68298000643756,1,0.0019292983429534017
310,0.019393730198653546,441.0052531222616,1,0.001747315909846358
311,0.01731702421971048,443.9953438578766,1,0.0016680759736290478
312,0.015942987814060117,446.73393453146707,1,0.0016637050326096202
313,0.014938633293647812,449.52068997827274,1,0.0017189190396680715
314,0.014207681344320306,452.5456001001923,1,0.0018309682579578516
315,0.013773431469308489,455.6369076749792,1,0.001975591226622912
316,0.013644319512211608,458.0663862533537,1,0.0020932338394747604
317,0.013651705810214548,460.49586483172817,1,0.0022096566333607084
318,0.013814329108307283,463.3714118787581,1,0.00235121603845535
319,0.014119328288818867,466.1287562713627,1,0.002494021109379585
320,0.014552781937886077,468.8861006639673,1,0.0026525784400941435
321,0.015082394208991684,471.5324394773949,1,0.002830282147976816
322,0.01566898296669888,473.9735713581337,1,0.003021191297502222
323,0.016313639684116442,476.33927512736295,1,0.003224726116653987
324,0.017061985261349916,478.83920546391846,1,0.003473203556306856
325,0.017932138654654,481.524644585493,1,0.0037837555624377238
326,0.018854057843429372,484.1912588155781,1,0.004139966030809
327,0.019745695785759253,486.6189741367565,1,0.004519546616877771
328,0.02060022044050549,488.8666894707633,1,0.00491622554923757
329,0.02148249708239644,491.20049804639194,1,0.005380297519061698
330,0.02243152865868033,493.80324197543166,1,0.00597688496991584
331,0.02334334109750354,496.5321784688816,1,0.00669764419929269
332,0.024015712002702198,498.7248277835834,1,0.007373065419795924
333,0.024360390570681553,500.0,1,0.007784203583875406
835,0.024360390570681553,500.0,1,0.007784203583875406
836,0.024406158774957554,500.1889612794882,1,0.007853115310823838
837,0.024793964808834473,502.07857407436984,1,0.008555279286486013
838,0.0251198092790824,505.92986963835716,1,0.01022935170221131
839,0.024977024270950877,508.16002876576806,1,0.011357288928294119
840,0.024534391358839763,510.39018789317896,1,0.012648182942367475
841,0.023429322135418693,513.3654252580938,1,0.014620825416286676
842,0.02223365662971665,515.6313053780638,1,0.016355951209767332
843,0.02075593415881289,517.8971854980339,1,0.018268599520490935
844,0.01881449645602594,520.4729632614941,1,0.0207614978747646
845,0.01695846953810432,522.8014273442475,1,0.0233098297604963
846,0.015161176376407728,525.129891427001,1,0.026172945404605116
847,0.013626357902263596,527.5424453208421,1,0.02953004707469345
848,0.012958329514584307,529.9779423294578,1,0.03332566032958138
849,0.014278692584262597,532.4146817862614,1,0.03757577692990622
850,0.019577706633605436,535.0828648364205,1,0.042834116042824305
851,0.02788947811574303,538.2805987685441,1,0.05006488461403914
852,0.029888679472182007,541.2469883661878,1,0.05776112320689856
853,0.02829045370452538,543.6100556913024,1,0.06457515648515806
854,0.02584055074226566,545.973123016417,1,0.07218956190132765
855,0.023304815164223752,548.3720500607509,1,0.08079829761549395
856,0.02095855420278185,550.786518116257,1,0.09038545151579343
857,0.01877818287396262,553.3208658598282,1,0.10161115113966854
858,0.016708854210554944,556.1084137090139,1,0.11535222850592397
859,0.014687901424762055,559.3720821843398,1,0.13339266073740053
860,0.012706123484896529,563.4378145126984,1,0.1592934784645084
861,0.011699721844227682,566.1375831398376,1,0.17838187378244516
862,0.010918214158278537,568.8373517669767,1,0.19937906235451602
863,0.010253175779830514,572.1298160532596,1,0.22723428499561807
864,0.009933861241292788,575.1383385132638,1,0.2547934410317759
865,0.009899687079968682,578.1468609732681,1,0.28383002452967965
866,0.010199780501376982,581.3380213741997,1,0.31575626214588054
867,0.010960302930027284,584.7639663189233,1,0.3511964973966339
868,0.01234811330763592,588.3846550413805,1,0.38831633142934485
869,0.014554276742581012,592.1374391500021,1,0.4241371979127226
870,0.01785079693345695,596.0388943394532,1,0.45436062848757564
871,0.022663304454385164,600.1749889401768,1,0.47222887329367064
872,0.029446884074065822,604.5722480187226,1,0.46105399370880085
873,0.038270270150377095,609.0943008946443,1,0.39510022535305844
874,0.04859893766837486,613.526796641589,1,0.2788850710728224
875,0.059818901672186967,617.7906431961163,1,0.16311783960724563
876,0.07180153932412095,622.0072835556399,1,0.08428608913141541
877,0.08468548196707058,626.3319962690273,1,0.041596303618653116
878,0.0982272520805058,630.7361524463852,1,0.021687405523372512
879,0.11169562656942816,634.9883473917274,1,0.013195839088264326
880,0.12462943536691325,638.9166157520008,1,0.009381361110109994
881,0.1373808697049723,642.6200471476202,1,0.0072846009219877834
882,0.15085124594190608,646.3457506372847,1,0.005853100524387034
883,0.16558934431693556,650.1905518573756,1,0.004808050718516389
884,0.17953290451415266,653.5589890860622,1,0.004153718122272768
885,0.19445375113059,656.9274263147488,1,0.003683438397249108
886,0.21115229894472046,660.4463313739606,1,0.0033439478474751004
887,0.22648992602472667,663.4144115764008,1,0.003156779184752338
888,0.2428184473319878,666.382491778841,1,0.003042279184786554
889,0.26155552320186354,669.595938546737,1,0.002985378340813071
890,0.27907387652054677,672.3952193726766,1,0.002990925133820517
891,0.29750918089004474,675.1945001986162,1,0.0030425115615430385
892,0.31777567114799243,678.1437009356646,1,0.0031443456503000185
893,0.33850517997100005,681.0422204158851,1,0.0032910967982588313
894,0.35818995193853553,683.6650926037289,1,0.0034664834465896574
895,0.3769355232518631,686.0716153387269,1,0.003665772122685247
896,0.39638135546760456,688.5418639312837,1,0.003909206517811128
897,0.417900550367261,691.2744630973252,1,0.004225485442465453
898,0.44005341481637034,694.1294161201367,1,0.004620107291677124
899,0.45808174043103844,696.4088634701509,1,0.004987260989762804
900,0.4752977864955319,698.6883108201652,1,0.005411307212101265
901,0.49379970716737787,701.3769707673328,1,0.005989126722263314
902,0.5105257762685033,704.3464798415365,1,0.006739143570027473
903,0.5203860483521889,706.5513274427508,1,0.007392462957020565
904,0.5253052217057775,708.7561750439651,1,0.00812196387716537
905,0.5212699838088432,711.5128560171322,1,0.009175741279266946
906,0.4957327750133418,714.7213204845305,1,0.010628992175391467
907,0.45741048947497764,717.1754913380616,1,0.011905776501735662
908,0.40065366474914554,719.6296621915928,1,0.01339637198137487
909,0.3112200855348194,722.6969496439144,1,0.01554629934634949
910,0.2040648155613657,726.3549365797182,1,0.018604430128486515
911,0.14436041605747568,728.917426554534,1,0.021119877206277938
912,0.10053547375916422,731.4799165293498,1,0.02399883836332845
913,0.06456909553710896,734.6989031504465,1,0.02813319139640666
914,0.04500336353745949,737.5812975069199,1,0.03241913443662782
915,0.032839018681486254,740.4636918633933,1,0.037328803560097545
916,0.025285816186319292,743.3069417758577,1,0.0428396971047316
917,0.02080313786579705,745.9045300784506,1,0.04845070169363487
918,0.017999080020658118,748.2951198657873,1,0.05431260376660875
919,0.016016002348586578,750.7262961237375,1,0.06099457541384608
920,0.014544612177897683,753.3851060161421,1,0.06908936976389066
921,0.013555774417970184,756.1609563905745,1,0.07860223229595675
922,0.013070232874169606,758.4279569179462,1,0.08718835526313076
923,0.012788510396393959,760.6949574453179,1,0.09659554129805258
924,0.01265775449155469,763.3104158294327,1,0.1087536800337245
925,0.012695612674046272,766.1487780163072,1,0.12337370195032998
926,0.012846008141313427,768.3003950516622,1,0.13564622864401213
927,0.013057492030282083,770.4520120870174,1,0.1486817797192454
928,0.013369661275524237,773.0662575914257,1,0.16579346522115998
929,0.01371670564405057,775.6644243598405,1,0.1846001924570627
930,0.01406184477312587,778.2625911282552,1,0.20478124384012386
931,0.014352682957105041,780.6885886856658,1,0.2248605652623521
932,0.014562611715664682,782.9018820196029,1,0.24435667325225593
933,0.014673234531726954,785.1081242895581,1,0.26353617709243765
934,0.014637159072864347,787.5292727247299,1,0.28607319364414446
935,0.014368122334753718,790.1392317434371,1,0.31076334180956294
936,0.013950528468650967,792.326563712845,1,0.33132063502077014
937,0.01333395062988412,794.5138956822527,1,0.3518810426813886
938,0.01241673621927344,796.959940745545,1,0.3737113981378384
939,0.011229698024233103,799.5471053627426,1,0.39436170859831415
940,0.010204634678554862,801.5889199547149,1,0.4081026193850068
941,0.009130041202119452,803.6307345466872,1,0.42016424572194755
942,0.00785839680600937,806.0438211397121,1,0.4288081656871505
943,0.006531796208291147,808.7134381222979,1,0.4293644465891529
944,0.005691741766929889,810.6500554294189,1,0.42182999673107524
945,0.004994041438698223,812.5866727365396,1,0.40589284591022184
946,0.004482738838442168,815.0321593104734,1,0.37371409376244297
947,0.005141189540093192,817.9313862271026,1,0.3170010975591973
948,0.009651332900972802,821.0859020596954,1,0.2419658998278461
949,0.016365406356169815,824.1405863919535,1,0.1709564947393339
950,0.018071819270253975,826.8402063513354,1,0.1193511081517748
951,0.017164595619595525,828.896822532415,1,0.0890379095024647
952,0.015678888156781527,830.9534387134946,1,0.06646434760451933
953,0.014135108323270659,833.0022704901646,1,0.05006687179109649
954,0.012688456214937392,835.0460855373188,1,0.038604904284865654
955,0.011326561096641157,837.1637066397063,1,0.030520286657271363
956,0.01000867773430544,839.4579501642978,1,0.02469634219285543
957,0.00867909331358157,842.095742695442,1,0.020394443320612854
958,0.007294056622748163,845.3106371831,1,0.01691383262078228
959,0.005834463422858308,849.4398539905146,1,0.013608678175134338
960,0.0043127651190212075,855.0292945590968,1,0.010300094637484936
961,0.0037859372053726742,857.4490721439566,1,0.009278877620992889
962,0.003323851893343979,859.8688497288165,1,0.00844592937054582
963,0.0026947025669551,863.7558112609101,1,0.00745064131757531
964,0.0023823699249059744,866.0690713662034,1,0.007045127083409705
965,0.0021061910020231398,868.3823314714969,1,0.006716852630694051
966,0.0017760974202507287,871.5783714364247,1,0.006441543170156289
967,0.0015393038304107596,874.2832358926835,1,0.00632367661665943
968,0.0013354080191952525,876.9881003489421,1,0.006296225865543527
969,0.001152946746827189,879.8048948796502,1,0.0063620707715524635
970,0.0010027405232098325,882.5199280862365,1,0.006523747919271173
971,0.0008839190558046253,885.030753922144,1,0.006737245809800424
972,0.0007833140056823764,887.4896266598728,1,0.00701468795843956
973,0.0006900011019051428,890.1398127308646,1,0.007396658434039341
974,0.0006040337610992943,893.0382858204096,1,0.00790959975653889
975,0.0005333012298103637,895.9365520341455,1,0.008533539371898867
976,0.00048153662951394885,898.575428162316,1,0.009228876075306626
977,0.0004428875650890578,901.0479832326674,1,0.009981672546553732
978,0.00041091005418589726,903.7093498798242,1,0.010926346526770738
979,0.0003861899532568433,906.8123185461618,1,0.012223680063498195
980,0.00037522808811745514,910.1876155618766,1,0.01392317090729888
981,0.00038212174726075953,913.391964907936,1,0.01584508182707875
982,0.00040623147481819903,916.3646322871941,1,0.017969085586495025
983,0.0004547557831112423,919.5593631408947,1,0.020678491864389772
984,0.0005577533000488574,923.5257973095671,1,0.024724729528535865
985,0.0007724239347568007,928.3283427815861,1,0.03101322200245584
986,0.0011472905839300974,933.2695195844265,1,0.03930179252131069
987,0.0016844490031676681,937.7193910708622,1,0.048584767014162304
988,0.0024282943313773606,941.910554179563,1,0.05944005192546479
989,0.0035960382958401278,946.5678352450275,1,0.07396295007491899
990,0.00550078989826446,952.048556695927,1,0.09503970674690856
991,0.0076242159404051445,956.800968934139,1,0.11755060605626907
992,0.010115351552223154,961.5533811723509,1,0.1441235754440579
993,0.013014306959266638,966.5539306731326,1,0.17693710461677065
994,0.01604347419111612,971.4799593837081,1,0.21434232015740623
995,0.018931261994666188,975.9872575283614,1,0.2531269047178394
996,0.021711535123809935,980.1727295567721,1,0.2914628357197031
997,0.024673065002567076,984.472903901879,1,0.33229968028724793
998,0.02808051734306359,989.1796290330143,1,0.3739449374339291
999,0.031837932984285895,994.0266327626915,1,0.40584183569065674
1000,0.03504073995344361,997.7571087052661,1,0.4136630583647521
1001,0.037102419551696575,1000.0,1,0.4071991893563428
1511,0.037102419551696575,1000.0,1,0.4071991893563428
1512,0.03728285688315739,1000.1922591060714,1,0.4061733382565373
1513,0.0391302516889446,1002.1148501667857,1,0.39089129645321624
1514,0.04649118744992041,1008.9756452906619,1,0.2722182800653562
1515,0.04995921653151494,1011.7317838590969,1,0.21014446764834455
1516,0.05371416410796233,1014.487922427532,1,0.15336176981349955
1517,0.061762262080924585,1019.6852967467997,1,0.07734604694963534
1518,0.06685031190220062,1022.5093592399124,1,0.05275545539847995
1519,0.07246452012333901,1025.3334217330253,1,0.03633556573360241
1520,0.0815044162111976,1029.3943157897759,1,0.02201212524838239
1521,0.08787213118559899,1031.89288380881,1,0.016613079597021175
1522,0.09478579449911817,1034.391451827844,1,0.012813910613882689
1523,0.10484338745783567,1037.7145778900976,1,0.00939626004526604
1524,0.11352983436717548,1040.2958220444084,1,0.007576187182454683
1525,0.122955041512748,1042.877066198719,1,0.006259010756124593
1526,0.13424916609520143,1045.7438053837693,1,0.005183889040390394
1527,0.14464708301410373,1048.1561271195678,1,0.004508443735397454
1528,0.15576843787839303,1050.5684488553663,1,0.003978709345255322
1529,0.1687900606476858,1053.2219479531116,1,0.003530673014648753
1530,0.18306955226911545,1055.9548067412882,1,0.0031826803324803573
1531,0.19560359402319227,1058.1583398522525,1,0.002964488597065222
1532,0.20872810576456038,1060.361872963217,1,0.002792335378684568
1533,0.22486804283020223,1062.9549832573973,1,0.0026418361169018496
1534,0.24349181136325732,1065.820120963205,1,0.002544722839311113
1535,0.2583493325988238,1067.9253878208037,1,0.002528821866619757
1536,0.2736388147847321,1070.0306546784025,1,0.002561892697032874
1537,0.29326030494848443,1072.6574580101328,1,0.002687724571951022
1538,0.31348028234390823,1075.2650622292979,1,0.0029196637129177954
1539,0.3343186623279325,1077.8726664484632,1,0.003240242281834934
1540,0.3544240726401214,1080.2975946164634,1,0.0035792354820515454
1541,0.3734073025542428,1082.4967343108508,1,0.0038920361860608475
1542,0.39268219785817177,1084.6972654474919,1,0.004179441074273713
1543,0.41426904429790107,1087.1455317149362,1,0.004492021121834997
1544,0.43784614645540426,1089.8140497071151,1,0.0048345367207639975
1545,0.458051930264575,1092.0267032655604,1,0.005130766863849755
1546,0.4782722448919277,1094.2393568240057,1,0.005462301614799438
1547,0.5009738563043339,1096.753223919123,1,0.00586542855356889
1548,0.5248396274076198,1099.4518796405173,1,0.006363092390510127
1549,0.544283761089002,1101.5757542717065,1,0.006808321656115614
1550,0.56330803995287,1103.6996289028957,1,0.007298089815879795
1551,0.5851993420292694,1106.2323012644965,1,0.007965891621909875
1552,0.6082421030729379,1109.0515445455521,1,0.008821323257830234
1553,0.6256572440205449,1111.0984261325862,1,0.00952905485305982
1554,0.6420930427888238,1113.1453077196202,1,0.010313812202630538
1555,0.661167919384581,1115.7267903429604,1,0.01142029020987032
1556,0.6784356160550817,1118.3293128244152,1,0.012681095973490472
1557,0.6925857139181367,1120.93183530587,1,0.014110229890147432
1558,0.7017614040591915,1123.3328398288102,1,0.01563716246294607
1559,0.7044821394072971,1125.532531193299,1,0.017215385791080708
1560,0.6961922436376221,1127.8279346481133,1,0.019047420272236108
1561,0.6617240570147425,1130.5464166415866,1,0.02152095711887515
1562,0.566495189918922,1133.7673462808443,1,0.024953671312900418
1563,0.3936749583228384,1137.2456451177654,1,0.029329441564178958
1564,0.21598495335808204,1140.6911983081468,1,0.03454553720482473
1565,0.10461280763459883,1143.9775790693739,1,0.04049405349703331
1566,0.051145111932824526,1147.0500293664497,1,0.04703043465278232
1567,0.026434205700281155,1149.999152916522,1,0.05439035117963891
1568,0.01443286862907377,1152.9601342575206,1,0.06292528894740482
1569,0.008419636061873223,1155.9549218805766,1,0.07285227401127425
1570,0.005385180728563954,1158.8555861318455,1,0.08391274172019667
1571,0.0037993910203796373,1161.5478886071432,1,0.09541655626703278
1572,0.002886590667820095,1164.0955369074181,1,0.10751972378168033
1573,0.002296501698919047,1166.680464451953,1,0.12112372334347861
1574,0.0018955480594471837,1169.4021070881633,1,0.13680525831010637
1575,0.0016338287386535042,1172.1422500328006,1,0.15423062690950318
1576,0.0014742001434666018,1174.6912318111586,1,0.17213350795743898
1577,0.001376923500722322,1177.0303499704069,1,0.18958613541507094
1578,0.001312652465282363,1179.3678009475045,1,0.2078072661974535
1579,0.0012703356404938858,1181.9121577425053,1,0.22949553506836884
1580,0.0012493084965753143,1184.6198046906215,1,0.25402764172793363
1581,0.0012486040766889936,1186.8944349559195,1,0.27582644165648834
1582,0.0012590847767361987,1189.1690652212176,1,0.2983394067302906
1583,0.0012815610804273708,1191.73664990102,1,0.32387309500336703
1584,0.0013157202500072805,1194.4769732302375,1,0.35230335643869964
1585,0.0013518589850081474,1196.632288724721,1,0.3747433324709578
1586,0.001392689766258983,1198.7876042192047,1,0.39677480344936267
1587,0.0014464174563102396,1201.3646119614396,1,0.42130288152492024
1588,0.0015053826134482054,1203.9332757277527,1,0.4416101051837828
1589,0.0015686710024399352,1206.501939494066,1,0.4577222850217182
1590,0.0016323475915265046,1208.9149205332403,1,0.4653964547234514
1591,0.0016947392762733408,1211.1358159482293,1,0.4633278843619932
1592,0.0017588265216468605,1213.3601368892837,1,0.4493596931715911
1593,0.0018298160027496323,1215.7991861865664,1,0.41664155429652566
1594,0.0019063054817648598,1218.4237247843707,1,0.3627979663724626
1595,0.0019736680180941907,1220.6481593027515,1,0.3047811295465973
1596,0.0020407206513570492,1222.8725938211323,1,0.24233884806893294
1597,0.002114151909722204,1225.3677678296324,1,0.17684302449584088
1598,0.002189601687395612,1228.0284289522,1,0.12048446133169902
1599,0.0022523032002293207,1230.1676244521198,1,0.08645509343040737
1600,0.0023126724564682807,1232.3068199520392,1,0.061659959119626184
1601,0.0023795848454646034,1234.8232234254567,1,0.04162138197927287
1602,0.0024473263723551,1237.6005220812485,1,0.027409819989324662
1603,0.0025000034346525615,1239.6568981989087,1,0.020437208031590874
1604,0.0025487911412760923,1241.713274316569,1,0.01546958035862631
1605,0.0026038674467491404,1244.2768538253008,1,0.011222574065849285
1606,0.002654326220471893,1246.8385331188322,1,0.00836916444972442
1607,0.002699632692037069,1249.4002124123638,1,0.006403476342199918
1608,0.0027391746546874957,1251.772712889451,1,0.005113466050887694
1609,0.002774354218641765,1253.921179942833,1,0.004252194518791232
1610,0.0028057736693171387,1256.0824120752488,1,0.003596094256092352
1611,0.0028357139761982114,1258.504619912635,1,0.0030366194289256393
1612,0.002862180739520126,1261.1489497987122,1,0.0025792561646748747
1613,0.0028844130649194628,1263.3103794446006,1,0.00228844183154319
1614,0.0029032611703545775,1265.4718090904892,1,0.0020665061294944556
1615,0.002919835194336342,1267.9623194883009,1,0.0018690732068672989
1616,0.002931539454399391,1270.6630458962702,1,0.0017133202441976213
1617,0.002943658373329261,1272.7356378502157,1,0.0016309693795004967
1618,0.0029523424720695017,1274.808229804161,1,0.0015757599808266874
1619,0.002958130559403067,1277.331404740734,1,0.0015477723791030972
1620,0.0029611099265751156,1279.8677723818014,1,0.0015631771461999805
1621,0.0029612177878987683,1282.4041400228691,1,0.0016158123194747818
1622,0.0029614289559912075,1284.7602480492033,1,0.001692744796747564
1623,0.0029631111374945228,1286.9113582339353,1,0.0017772365629530316
1624,0.0029631889174819214,1289.08457630077,1,0.0018715379749999453
1625,0.0029612318833302414,1291.509911502633,1,0.001986600936304603
1626,0.0029574417438622508,1294.1405817892794,1,0.0021163775023664644
1627,0.0029589209277282847,1296.3157350324814,1,0.0022320967282602605
1628,0.002961240174850578,1298.4908882756833,1,0.002355364247586832
1629,0.0029648902792549932,1300.9859279651505,1,0.0025178560667854636
1630,0.0029717984804997514,1303.699277928165,1,0.0027216700960638667
1631,0.002987897676866168,1305.841871596123,1,0.002905772269889919
1632,0.003009750943722762,1307.9844652640809,1,0.003114044738080863
1633,0.0030459963574472402,1310.5516647762493,1,0.0033998616196860014
1634,0.0031061071016690407,1313.4487480223638,1,0.003780634845409671
1635,0.0031795993810341573,1315.658270194751,1,0.004112186575470361
1636,0.0032772617422060332,1317.867792367138,1,0.00448242996861762
